header_length,protocol_type,time_to_live,rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ack_count,syn_count,fin_count,rst_count,http,https,dns,tcp,udp,icmp,tot_sum,min_packet_size,max_packet_size,avg_packet_size,std_packet_size,tot_size,iat,packet_number,variance,attack_type,attack_class,is_attack,flow_id,severity,source_country,destination_server,source_ip
31.96,6,64.0,9210.873616,0.03,0.16,0.16,0.24,0.68,68,16,3,16,1.0,0.0,0.0,1.0,0.0,0.0,66965,60,2962,669.65,860.7496307101596,669.65,0.00011,100,740889.9267676761,DoS-HTTP_Flood,DoS,1,ciciot2023-0002313,critical,Germany,edge-gateway-01,10.77.9.18
7.92,17,63.36,3708.130395,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,0.0,0.99,0.0,54459,60,554,544.59,66.28604908297298,544.59,0.000261,100,4393.840303030303,Mirai-udpplain,Mirai,1,ciciot2023-0002314,critical,Brazil,iot-dmz-api-04,10.112.9.19
9.8,6,63.36,2084.477318,0.0,0.0,0.0,0.0,0.47,47,0,0,0,0.0,0.0,0.05,0.47,0.05,0.0,88926,60,1514,889.26,595.742921642271,889.26,0.000466,100,354909.628686869,DDoS-ACK_Fragmentation,DDoS,1,ciciot2023-0002315,critical,China,iot-dmz-api-04,10.89.9.20
20.0,6,64.0,37201.433554,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,6000,60,60,60.0,0.0,60.0,2.6e-05,100,0.0,DDoS-TCP_Flood,DDoS,1,ciciot2023-0002316,critical,Russia,edge-gateway-01,10.89.9.21
9.96,6,65.22,3712.553048,0.0,0.0,0.0,0.0,0.49,49,0,0,0,0.0,0.0,0.02,0.49,0.02,0.0,92722,105,1514,927.22,579.2705719744058,927.22,0.000261,100,335554.39555555524,DDoS-ACK_Fragmentation,DDoS,1,ciciot2023-0002317,critical,United States,camera-vlan-02,10.89.9.22
20.0,6,64.0,86450.283319,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,6000,60,60,60.0,0.0,60.0,1.1e-05,100,0.0,DoS-TCP_Flood,DoS,1,ciciot2023-0002318,critical,Netherlands,camera-vlan-02,10.77.9.23
0.0,1,64.0,200700.678021,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,6000,60,60,60.0,0.0,60.0,5e-06,100,0.0,DDoS-ICMP_Flood,DDoS,1,ciciot2023-0002319,critical,India,iot-dmz-api-04,10.89.9.24
20.0,6,64.0,54001.950027,0.0,1.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,1.0,0.0,0.0,6000,60,60,60.0,0.0,60.0,1.8e-05,100,0.0,DDoS-SynonymousIP_Flood,DDoS,1,ciciot2023-0002320,critical,China,edge-gateway-01,10.89.9.25
27.6,6,106.5,115.139938,0.0,0.0,0.0,0.4,0.9,9,0,0,0,0.0,0.8,0.0,0.9,0.0,0.0,893,60,156,89.3,35.396327493117134,89.3,0.010075,10,1252.9,BenignTraffic,Benign,0,ciciot2023-0002321,low,France,iot-dmz-api-04,10.37.9.26
8.0,17,64.0,37966.237496,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,6000,60,60,60.0,0.0,60.0,2.5e-05,100,0.0,DDoS-UDP_Flood,DDoS,1,ciciot2023-0002322,critical,United States,smart-home-hub-03,10.89.9.27
8.32,17,65.7,20432.145977,0.0,0.01,0.0,0.0,0.01,1,1,0,0,0.0,0.01,0.0,0.01,0.99,0.0,6014,60,74,60.14,1.3999999999999992,60.14,4.7e-05,100,1.959999999999998,DoS-UDP_Flood,DoS,1,ciciot2023-0002323,critical,Turkey,smart-home-hub-03,10.77.9.28
29.16,6,64.0,10066.466094,0.0,0.08,0.29,0.18,0.63,63,8,0,29,1.0,0.0,0.0,1.0,0.0,0.0,89418,60,2962,894.18,921.0896202242484,894.18,0.0001,100,848406.0884848502,DoS-HTTP_Flood,DoS,1,ciciot2023-0002324,critical,Russia,iot-dmz-api-04,10.77.9.29
20.0,6,64.0,49806.568582,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,6000,60,60,60.0,0.0,60.0,1.9e-05,100,0.0,DDoS-TCP_Flood,DDoS,1,ciciot2023-0002325,critical,China,camera-vlan-02,10.89.9.30
20.0,6,64.0,29903.200532,0.0,0.86,0.14,0.0,0.0,0,86,0,14,0.0,0.0,0.0,1.0,0.0,0.0,6000,60,60,60.0,0.0,60.0,3.2e-05,100,0.0,DoS-SYN_Flood,DoS,1,ciciot2023-0002326,critical,Netherlands,camera-vlan-02,10.77.9.31
19.8,6,64.54,9321.377731,0.0,0.99,0.0,0.0,0.0,0,99,0,0,0.0,0.0,0.0,0.99,0.0,0.01,6038,60,98,60.38,3.799999999999988,60.38,0.000104,100,14.439999999999907,DDoS-SYN_Flood,DDoS,1,ciciot2023-0002327,critical,United States,iot-dmz-api-04,10.89.9.32
22.8,6,89.8,460.342351,0.0,0.7,0.3,0.0,0.3,3,7,0,3,0.0,0.0,0.0,1.0,0.0,0.0,600,60,60,60.0,0.0,60.0,0.002102,10,0.0,Recon-HostDiscovery,Recon,1,ciciot2023-0002328,medium,United States,camera-vlan-02,10.93.9.33
8.16,17,63.77,36410.495991,0.0,0.01,0.0,0.0,0.01,1,1,0,0,0.0,0.0,0.0,0.01,0.99,0.0,6000,60,60,60.0,0.0,60.0,3e-05,100,0.0,DDoS-UDP_Flood,DDoS,1,ciciot2023-0002329,critical,India,camera-vlan-02,10.89.9.34
0.24,47,63.36,15461.181219,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.03,0.0,57162,60,592,571.62,100.37815167322674,571.62,6.3e-05,100,10075.77333333331,Mirai-greeth_flood,Mirai,1,ciciot2023-0002330,critical,Brazil,iot-dmz-api-04,10.112.9.35
20.8,6,66.1,370.346884,0.1,0.1,0.0,0.2,0.4,4,1,1,0,0.3,0.2,0.2,0.5,0.5,0.0,1297,60,441,129.7,121.0161146294162,129.7,0.002807,10,14644.9,BenignTraffic,Benign,0,ciciot2023-0002331,low,United States,camera-vlan-02,10.37.9.36
24.0,6,49.0,26452.585355,0.0,1.0,0.0,0.0,0.0,0,10,0,0,0.0,0.0,0.0,1.0,0.0,0.0,600,60,60,60.0,0.0,60.0,5.2e-05,10,0.0,Recon-OSScan,Recon,1,ciciot2023-0002332,medium,United States,camera-vlan-02,10.93.9.37
37.4,6,64.0,955.473969,0.07,0.23,0.07,0.05,0.92,92,23,7,7,0.98,0.01,0.0,0.99,0.01,0.0,9605,60,559,96.05,105.26929152119214,96.05,0.001013,100,11081.623737373737,DDoS-HTTP_Flood,DDoS,1,ciciot2023-0002333,critical,Brazil,camera-vlan-02,10.89.9.38
31.28,6,99.66,682.711867,0.0,0.02,0.0,0.02,0.95,95,2,0,0,0.0,0.95,0.0,0.97,0.01,0.0,132908,60,4410,1329.08,1038.5625427250463,1329.08,0.001418,100,1078612.1551515136,DDoS-SlowLoris,DDoS,1,ciciot2023-0002334,critical,India,smart-home-hub-03,10.89.9.39
13.6,17,70.4,106.98483,0.0,0.1,0.0,0.0,0.1,1,1,0,0,0.1,0.0,0.2,0.2,0.8,0.0,656,60,86,65.6,8.783823515733655,65.6,0.009044,10,77.15555555555554,VulnerabilityScan,Recon,1,ciciot2023-0002335,medium,Vietnam,edge-gateway-01,10.93.9.40
30.0,6,67.8,82.308546,0.0,0.3,0.0,0.2,0.5,5,3,0,0,0.2,0.6,0.2,0.8,0.2,0.0,829,66,172,82.9,31.95291675088346,82.9,0.011829,10,1020.9888888888888,Recon-PortScan,Recon,1,ciciot2023-0002336,medium,United States,camera-vlan-02,10.93.9.41
8.8,17,44.9,237.980416,0.0,0.0,0.0,0.1,0.1,1,0,0,0,0.0,0.1,0.0,0.1,0.7,0.0,1444,60,345,144.4,115.9177869584014,144.4,0.004252,10,13436.933333333332,BenignTraffic,Benign,0,ciciot2023-0002337,low,France,iot-dmz-api-04,10.37.9.42
0.32,47,63.31,1450.899313,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.04,0.0,0.04,0.0,55238,60,592,552.38,135.634817198106,552.38,0.000667,100,18396.80363636363,Mirai-greeth_flood,Mirai,1,ciciot2023-0002338,critical,Brazil,iot-dmz-api-04,10.112.9.43
0.0,47,63.36,5107.140431,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,57282,60,578,572.82,51.80000000000002,572.82,0.000192,100,2683.240000000002,Mirai-greip_flood,Mirai,1,ciciot2023-0002339,critical,Indonesia,edge-gateway-01,10.112.9.44
0.08,1,63.36,5991.645243,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,0.0,0.01,0.98,91794,60,1514,917.94,589.1686630629241,917.94,0.000165,100,347119.71353535337,DDoS-ICMP_Fragmentation,DDoS,1,ciciot2023-0002340,critical,China,edge-gateway-01,10.89.9.45
32.0,6,99.4,17803.160863,0.0,0.0,0.0,0.3,1.0,10,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,11828,66,2858,1182.8,1101.1796502942752,1182.8,6.2e-05,10,1212596.6222222222,BenignTraffic,Benign,0,ciciot2023-0002341,low,France,iot-dmz-api-04,10.37.9.46
23.2,6,118.5,84.658191,0.1,0.2,0.0,0.0,0.6,6,2,1,0,0.3,0.2,0.1,0.7,0.2,0.1,864,60,230,86.4,51.6122293862823,86.4,0.012144,10,2663.8222222222225,Recon-PortScan,Recon,1,ciciot2023-0002342,medium,India,iot-dmz-api-04,10.93.9.47
10.0,6,64.0,2624.957554,0.0,0.0,0.0,0.0,0.5,50,0,0,0,0.0,0.0,0.0,0.5,0.0,0.0,94400,374,1514,944.0,572.8715546977509,944.0,0.000369,100,328181.8181818182,DDoS-ACK_Fragmentation,DDoS,1,ciciot2023-0002343,critical,Brazil,iot-dmz-api-04,10.89.9.48
25.6,6,89.5,65.648137,0.0,0.1,0.0,0.3,0.6,6,1,0,0,0.1,0.0,0.2,0.7,0.3,0.0,4365,66,1368,436.5,556.4477114298841,436.5,0.014811,10,309634.0555555556,VulnerabilityScan,Recon,1,ciciot2023-0002344,medium,United States,camera-vlan-02,10.93.9.49
20.0,6,100.8,61.680019,0.1,0.1,0.0,0.1,0.5,5,1,1,0,0.5,0.0,0.1,0.5,0.4,0.1,1212,66,262,121.2,76.82129334443096,121.2,0.021293,10,5901.511111111112,VulnerabilityScan,Recon,1,ciciot2023-0002345,medium,China,smart-home-hub-03,10.93.9.50
0.24,1,65.68,2290.993334,0.0,0.01,0.0,0.0,0.01,1,1,0,0,0.0,0.0,0.0,0.01,0.0,0.99,104122,60,1514,1041.22,677.0553530628877,1041.22,0.000424,100,458403.9511111114,DDoS-ICMP_Fragmentation,DDoS,1,ciciot2023-0002346,critical,Russia,smart-home-hub-03,10.89.9.51
0.08,47,64.0,1357.476733,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,0.0,0.01,0.0,56825,60,578,568.25,68.7306813996236,568.25,0.000713,100,4723.906565656565,Mirai-greip_flood,Mirai,1,ciciot2023-0002347,critical,Indonesia,edge-gateway-01,10.112.9.52
20.0,6,64.0,22657.382897,0.0,1.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,1.0,0.0,0.0,6000,60,60,60.0,0.0,60.0,4.5e-05,100,0.0,DDoS-SynonymousIP_Flood,DDoS,1,ciciot2023-0002348,critical,Brazil,edge-gateway-01,10.89.9.53
32.0,6,80.8,2048.966558,0.0,0.0,0.0,0.1,1.0,10,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,17696,66,2962,1769.6,933.8749856853908,1769.6,0.001937,10,872122.4888888887,BenignTraffic,Benign,0,ciciot2023-0002349,low,France,iot-dmz-api-04,10.37.9.54
9.68,6,66.74,848.6956,0.0,0.0,0.0,0.0,0.45,45,0,0,0,0.0,0.01,0.05,0.45,0.07,0.01,85477,60,1514,854.77,605.5270991275102,854.77,0.001144,100,366663.0677777776,DDoS-ACK_Fragmentation,DDoS,1,ciciot2023-0002350,critical,China,smart-home-hub-03,10.89.9.55
24.8,6,73.1,72.553367,0.0,0.1,0.0,0.4,0.6,6,1,0,0,0.0,0.2,0.1,0.7,0.2,0.0,1026,60,230,102.6,52.55515621177854,102.6,0.016723,10,2762.0444444444443,BenignTraffic,Benign,0,ciciot2023-0002351,low,United States,camera-vlan-02,10.37.9.56
20.0,6,64.0,17699.3839,0.0,1.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,1.0,0.0,0.0,6000,60,60,60.0,0.0,60.0,5.5e-05,100,0.0,DDoS-SynonymousIP_Flood,DDoS,1,ciciot2023-0002352,critical,United States,edge-gateway-01,10.89.9.57
0.08,1,63.8,21169.762265,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.01,0.99,6000,60,60,60.0,0.0,60.0,4.6e-05,100,0.0,DDoS-ICMP_Flood,DDoS,1,ciciot2023-0002353,critical,Brazil,camera-vlan-02,10.89.9.58
20.0,6,64.0,21136.311582,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,6000,60,60,60.0,0.0,60.0,4.6e-05,100,0.0,DoS-TCP_Flood,DoS,1,ciciot2023-0002354,critical,Netherlands,camera-vlan-02,10.77.9.59
19.88,6,64.0,49786.527714,0.0,0.99,0.0,0.0,0.0,0,99,0,0,0.0,0.0,0.01,0.99,0.01,0.0,6012,60,72,60.12,1.1999999999999984,60.12,1.9e-05,100,1.439999999999996,DDoS-SYN_Flood,DDoS,1,ciciot2023-0002355,critical,China,iot-dmz-api-04,10.89.9.60
20.0,6,64.0,23219.698428,0.0,0.89,0.11,0.0,0.0,0,89,0,11,0.0,0.0,0.0,1.0,0.0,0.0,6000,60,60,60.0,0.0,60.0,4.2e-05,100,0.0,DoS-SYN_Flood,DoS,1,ciciot2023-0002356,critical,Russia,iot-dmz-api-04,10.77.9.61
18.72,6,66.86,229.128925,0.02,0.07,0.0,0.12,0.48,48,7,2,0,0.32,0.13,0.06,0.53,0.45,0.0,8711,60,441,87.11,60.770788935793696,87.11,0.004223,100,3693.088787878785,DoS-HTTP_Flood,DoS,1,ciciot2023-0002357,critical,Germany,edge-gateway-01,10.77.9.62
14.4,17,165.5,35.568425,0.0,0.0,0.0,0.1,0.4,4,0,0,0,0.0,0.2,0.2,0.4,0.5,0.0,1484,60,230,148.4,78.03019358627218,148.4,0.029757,10,6088.711111111112,Backdoor_Malware,Web-based,1,ciciot2023-0002358,high,United States,iot-dmz-api-04,10.23.9.63
27.2,6,99.8,84.285651,0.1,0.0,0.0,0.2,0.8,8,0,1,0,0.4,0.4,0.1,0.8,0.2,0.0,1302,66,441,130.2,120.61214237749404,130.2,0.012127,10,14547.288888888892,BenignTraffic,Benign,0,ciciot2023-0002359,low,United States,camera-vlan-02,10.37.9.64
17.6,17,70.9,56.782658,0.0,0.1,0.1,0.1,0.3,3,1,0,1,0.1,0.3,0.0,0.4,0.5,0.0,1197,50,345,119.7,118.02170233572392,119.7,0.017871,10,13929.122222222222,DNS_Spoofing,Spoofing,1,ciciot2023-0002360,high,China,edge-gateway-01,10.67.9.65
21.28,6,64.0,45368.76634,0.0,0.32,0.68,0.0,0.32,32,32,0,68,0.0,0.0,0.0,1.0,0.0,0.0,6000,60,60,60.0,0.0,60.0,2.1e-05,100,0.0,DoS-SYN_Flood,DoS,1,ciciot2023-0002361,critical,Germany,edge-gateway-01,10.77.9.66
21.12,6,64.0,52916.483695,0.0,1.0,0.0,0.0,0.28,28,100,0,0,0.0,0.0,0.0,1.0,0.0,0.0,6000,60,60,60.0,0.0,60.0,1.8e-05,100,0.0,DoS-SYN_Flood,DoS,1,ciciot2023-0002362,critical,Netherlands,camera-vlan-02,10.77.9.67
17.6,17,65.9,64.393258,0.0,0.0,0.0,0.3,0.4,4,0,0,0,0.2,0.2,0.0,0.4,0.6,0.0,2114,66,385,211.4,126.01604836069272,211.4,0.015778,10,15880.044444444444,XSS,Web-based,1,ciciot2023-0002363,high,India,edge-gateway-01,10.23.9.68
8.0,17,64.0,11301.787358,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,6000,60,60,60.0,0.0,60.0,8.6e-05,100,0.0,DoS-UDP_Flood,DoS,1,ciciot2023-0002364,critical,Russia,iot-dmz-api-04,10.77.9.69
23.2,6,58.9,315.389338,0.1,0.1,0.0,0.2,0.5,5,1,1,0,0.0,0.3,0.0,0.6,0.4,0.0,2957,66,1292,295.7,373.326205289095,295.7,0.004561,10,139372.45555555553,VulnerabilityScan,Recon,1,ciciot2023-0002365,medium,China,smart-home-hub-03,10.93.9.70
20.0,6,64.0,6584.026712,0.0,0.0,0.32,0.0,0.32,32,0,0,32,1.0,0.0,0.0,1.0,0.0,0.0,6000,60,60,60.0,0.0,60.0,0.000147,100,0.0,DoS-TCP_Flood,DoS,1,ciciot2023-0002366,critical,Netherlands,camera-vlan-02,10.77.9.71
24.8,6,173.8,249.134382,0.0,0.1,0.0,0.2,0.6,6,1,0,0,0.1,0.6,0.1,0.7,0.2,0.1,1475,66,573,147.5,158.73265434546087,147.5,0.004707,10,25196.055555555555,BenignTraffic,Benign,0,ciciot2023-0002367,low,United States,camera-vlan-02,10.37.9.72
18.8,6,122.4,680.781117,0.0,0.3,0.3,0.0,0.4,4,3,0,3,0.0,0.1,0.2,0.7,0.3,0.0,2395,60,1514,239.5,457.1917297784134,239.5,0.001428,10,209024.27777777775,Recon-OSScan,Recon,1,ciciot2023-0002368,medium,United States,camera-vlan-02,10.93.9.73
0.0,1,64.0,18919.984403,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,6000,60,60,60.0,0.0,60.0,5.1e-05,100,0.0,DDoS-ICMP_Flood,DDoS,1,ciciot2023-0002369,critical,India,camera-vlan-02,10.89.9.74
24.2,6,133.28,187.787151,0.0,0.03,0.01,0.25,0.76,76,3,0,1,0.04,0.69,0.09,0.78,0.18,0.02,32859,60,5858,328.59,804.1549814820675,328.59,0.005215,100,646665.2342424243,DDoS-SlowLoris,DDoS,1,ciciot2023-0002370,critical,China,smart-home-hub-03,10.89.9.75
19.88,6,64.0,60173.601459,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,0.99,0.01,0.0,6023,60,83,60.23,2.300000000000004,60.23,1.6e-05,100,5.290000000000016,DDoS-TCP_Flood,DDoS,1,ciciot2023-0002371,critical,Russia,iot-dmz-api-04,10.89.9.76
20.0,6,64.0,57058.781646,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,6000,60,60,60.0,0.0,60.0,2e-05,100,0.0,DDoS-TCP_Flood,DDoS,1,ciciot2023-0002372,critical,United States,edge-gateway-01,10.89.9.77
19.2,6,92.4,135.627519,0.0,0.0,0.0,0.3,0.5,5,0,0,0,0.0,0.5,0.0,0.5,0.4,0.0,1427,60,487,142.7,161.34163201797054,142.7,0.00715,10,26031.12222222222,SqlInjection,Web-based,1,ciciot2023-0002373,high,United States,smart-home-hub-03,10.23.9.78
20.0,6,64.0,25848.846921,0.0,1.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,1.0,0.0,0.0,6000,60,60,60.0,0.0,60.0,3.7e-05,100,0.0,DDoS-SynonymousIP_Flood,DDoS,1,ciciot2023-0002374,critical,India,smart-home-hub-03,10.89.9.79
20.2,6,65.69,33183.229769,0.0,1.0,0.0,0.0,0.01,1,100,0,0,0.0,0.01,0.0,1.0,0.0,0.0,6014,60,74,60.14,1.3999999999999988,60.14,2.9e-05,100,1.9599999999999969,DDoS-SYN_Flood,DDoS,1,ciciot2023-0002375,critical,China,iot-dmz-api-04,10.89.9.80
22.0,6,150.8,419.601085,0.0,0.5,0.5,0.0,0.5,5,5,0,5,0.0,0.0,0.0,1.0,0.0,0.0,600,60,60,60.0,0.0,60.0,0.002754,10,0.0,Recon-PortScan,Recon,1,ciciot2023-0002376,medium,United States,camera-vlan-02,10.93.9.81
20.4,6,64.0,31306.715921,0.0,0.93,0.07,0.0,0.1,10,93,0,7,0.0,0.0,0.0,1.0,0.0,0.0,6000,60,60,60.0,0.0,60.0,3.1e-05,100,0.0,DoS-SYN_Flood,DoS,1,ciciot2023-0002377,critical,Germany,edge-gateway-01,10.77.9.82
19.8,6,65.91,19281.151272,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.99,0.0,0.01,6038,60,98,60.38,3.799999999999989,60.38,5e-05,100,14.439999999999916,DDoS-TCP_Flood,DDoS,1,ciciot2023-0002378,critical,Brazil,smart-home-hub-03,10.89.9.83
20.0,6,73.2,316.695059,0.2,0.0,0.0,0.1,0.5,5,0,2,0,0.5,0.0,0.1,0.5,0.5,0.0,1240,60,441,124.0,130.50925893080026,124.0,0.003055,10,17032.666666666668,VulnerabilityScan,Recon,1,ciciot2023-0002379,medium,Vietnam,edge-gateway-01,10.93.9.84
20.0,6,64.0,45227.805172,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,6000,60,60,60.0,0.0,60.0,2.1e-05,100,0.0,DDoS-TCP_Flood,DDoS,1,ciciot2023-0002380,critical,China,edge-gateway-01,10.89.9.85
27.08,6,77.62,108.305074,0.05,0.11,0.0,0.32,0.74,74,11,5,0,0.43,0.23,0.0,0.8,0.12,0.02,13224,60,546,132.24,115.45641706905796,132.24,0.008995,100,13330.184242424257,DDoS-SlowLoris,DDoS,1,ciciot2023-0002381,critical,Russia,camera-vlan-02,10.89.9.86
19.6,6,194.3,418.603835,0.0,0.2,0.7,0.0,0.7,7,2,0,7,0.0,0.0,0.1,0.9,0.1,0.0,623,60,83,62.3,7.273238618387272,62.3,0.002501,10,52.9,Recon-PortScan,Recon,1,ciciot2023-0002382,medium,India,iot-dmz-api-04,10.93.9.87
33.92,6,68.47,414.528426,0.02,0.27,0.0,0.53,0.72,72,27,2,0,0.86,0.13,0.0,0.99,0.01,0.0,57360,66,1514,573.6,525.2374739490739,573.6,0.002334,100,275874.4040404041,DoS-HTTP_Flood,DoS,1,ciciot2023-0002383,critical,Turkey,smart-home-hub-03,10.77.9.88
0.0,47,64.0,2924.206934,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,57800,578,578,578.0,0.0,578.0,0.000364,100,0.0,Mirai-greip_flood,Mirai,1,ciciot2023-0002384,critical,Japan,camera-vlan-02,10.112.9.89
32.0,6,60.8,835.758577,0.0,0.0,0.0,0.1,1.0,10,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,15585,66,4410,1558.5,1315.9404959529472,1558.5,0.001186,10,1731699.388888889,BenignTraffic,Benign,0,ciciot2023-0002385,low,France,iot-dmz-api-04,10.37.9.90
28.84,6,121.27,822.638098,0.0,0.0,0.0,0.11,0.92,92,0,0,0,0.0,0.74,0.0,0.92,0.03,0.01,96628,60,5858,966.28,1265.0334852437218,966.28,0.001204,100,1600309.7187878774,DDoS-ACK_Fragmentation,DDoS,1,ciciot2023-0002386,critical,Russia,smart-home-hub-03,10.89.9.91
20.0,6,64.0,99743.625957,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,6000,60,60,60.0,0.0,60.0,1e-05,100,0.0,DoS-TCP_Flood,DoS,1,ciciot2023-0002387,critical,Turkey,smart-home-hub-03,10.77.9.92
32.0,6,137.2,16011.901391,0.0,0.0,0.0,0.3,1.0,10,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,9228,66,2922,922.8,1204.195332992119,922.8,6.1e-05,10,1450086.4,Recon-HostDiscovery,Recon,1,ciciot2023-0002388,medium,United States,camera-vlan-02,10.93.9.93
32.0,6,61.2,3499.454656,0.0,0.0,0.0,0.0,1.0,10,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,6396,66,1500,639.6,740.5144157948582,639.6,0.000277,10,548361.6000000001,MITM-ArpSpoofing,Spoofing,1,ciciot2023-0002389,high,Russia,camera-vlan-02,10.67.9.94
8.0,17,64.0,10132.206113,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,18200,182,182,182.0,0.0,182.0,9.5e-05,100,0.0,DoS-UDP_Flood,DoS,1,ciciot2023-0002390,critical,Netherlands,camera-vlan-02,10.77.9.95
20.0,6,64.0,122932.904123,0.0,1.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,1.0,0.0,0.0,6000,60,60,60.0,0.0,60.0,8e-06,100,0.0,DDoS-SynonymousIP_Flood,DDoS,1,ciciot2023-0002391,critical,Russia,iot-dmz-api-04,10.89.9.96
4.0,17,62.55,4884.3173,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.5,0.0,91742,60,1514,917.42,589.9201312144907,917.42,0.0002,100,348005.7612121218,DDoS-UDP_Fragmentation,DDoS,1,ciciot2023-0002392,critical,United States,edge-gateway-01,10.89.9.97
20.0,6,64.0,43176.120736,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,6000,60,60,60.0,0.0,60.0,2.2e-05,100,0.0,DoS-TCP_Flood,DoS,1,ciciot2023-0002393,critical,Germany,edge-gateway-01,10.77.9.98
20.0,6,64.0,24012.802484,0.0,1.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,1.0,0.0,0.0,6000,60,60,60.0,0.0,60.0,4e-05,100,0.0,DDoS-SynonymousIP_Flood,DDoS,1,ciciot2023-0002394,critical,India,smart-home-hub-03,10.89.9.99
30.4,6,81.9,75.785856,0.2,0.1,0.0,0.2,0.9,9,1,2,0,0.0,0.9,0.1,0.9,0.1,0.0,1082,66,317,108.2,87.96564986149737,108.2,0.012831,10,7737.955555555553,Recon-PortScan,Recon,1,ciciot2023-0002395,medium,Vietnam,edge-gateway-01,10.93.9.100
0.0,47,64.0,1864.05086,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,57800,578,578,578.0,0.0,578.0,0.000519,100,0.0,Mirai-greip_flood,Mirai,1,ciciot2023-0002396,critical,Japan,camera-vlan-02,10.112.9.101
8.0,17,64.0,55791.666328,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,6000,60,60,60.0,0.0,60.0,1.7e-05,100,0.0,DDoS-UDP_Flood,DDoS,1,ciciot2023-0002397,critical,United States,camera-vlan-02,10.89.9.102
19.8,6,63.36,29192.395423,0.0,0.99,0.0,0.0,0.0,0,99,0,0,0.0,0.0,0.0,0.99,0.0,0.0,6000,60,60,60.0,0.0,60.0,3.3e-05,100,0.0,DDoS-SynonymousIP_Flood,DDoS,1,ciciot2023-0002398,critical,Brazil,smart-home-hub-03,10.89.9.103
20.0,6,63.36,11738.719036,0.0,0.89,0.1,0.0,0.0,0,89,0,10,0.0,0.0,0.0,0.99,0.0,0.0,6014,60,74,60.14,1.4,60.14,8.2e-05,100,1.96,DDoS-SYN_Flood,DDoS,1,ciciot2023-0002399,critical,India,iot-dmz-api-04,10.89.9.104
