header_length,protocol_type,time_to_live,rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ack_count,syn_count,fin_count,rst_count,http,https,dns,tcp,udp,icmp,tot_sum,min_packet_size,max_packet_size,avg_packet_size,std_packet_size,tot_size,iat,packet_number,variance,attack_type,attack_class,is_attack,flow_id,severity,source_country,destination_server,source_ip
20.0,6,64.0,146193.93516904846,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,6000,60,60,60.0,0.0,60.0,6.8402290344238284e-06,100,0.0,DoS-TCP_Flood,DoS,1,ciciot2023-0000590,critical,Netherlands,camera-vlan-02,10.77.2.80
20.0,6,112.0,4286.462953500256,0.0,0.0,0.0,0.0,1.0,10,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,29740,1514,4434,2974.0,1192.08500815448,2974.0,0.0002626895904541,10,1421066.6666666667,BenignTraffic,Benign,0,ciciot2023-0000591,low,United States,camera-vlan-02,10.37.2.81
0.0,47,64.0,6569.510533322891,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,57800,578,578,578.0,0.0,578.0,0.0001534986495971,100,0.0,Mirai-greip_flood,Mirai,1,ciciot2023-0000592,critical,Japan,camera-vlan-02,10.112.2.82
20.0,6,255.0,858.8901175410574,0.0,0.0,1.0,0.0,1.0,10,0,0,10,0.0,0.0,0.0,1.0,0.0,0.0,600,60,60,60.0,0.0,60.0,0.0013261079788208,10,0.0,Recon-PortScan,Recon,1,ciciot2023-0000593,medium,China,smart-home-hub-03,10.93.2.83
0.32,1,64.49,2359.2134275300364,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.03,0.0,0.04,0.96,100166,82,1514,1001.66,686.8906257310347,1001.66,0.0004238700866699,100,471818.7317171724,DDoS-ICMP_Fragmentation,DDoS,1,ciciot2023-0000594,critical,India,smart-home-hub-03,10.89.2.84
19.88,6,64.0,24009.983399164237,0.0,0.99,0.0,0.0,0.0,0,99,0,0,0.0,0.0,0.0,0.99,0.01,0.0,6239,60,299,62.39,23.9,62.39,4.1937828063964845e-05,100,571.21,DDoS-SYN_Flood,DDoS,1,ciciot2023-0000595,critical,China,iot-dmz-api-04,10.89.2.85
0.0,47,63.36,5137.685881574756,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.01,57294,60,590,572.94,51.82601429374781,572.94,0.0001953601837158,100,2685.935757575752,Mirai-greip_flood,Mirai,1,ciciot2023-0000596,critical,Japan,camera-vlan-02,10.112.2.86
24.8,6,107.4,43.75967932760624,0.0,0.0,0.0,0.4,0.7,7,0,0,0,0.0,0.4,0.1,0.7,0.3,0.0,1188,66,230,118.8,63.26628029386761,118.8,0.0229110956192016,10,4002.622222222221,Recon-OSScan,Recon,1,ciciot2023-0000597,medium,China,smart-home-hub-03,10.93.2.87
20.0,6,64.0,47776.55769449823,0.0,1.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,1.0,0.0,0.0,6000,60,60,60.0,0.0,60.0,2.0940303802490237e-05,100,0.0,DDoS-SynonymousIP_Flood,DDoS,1,ciciot2023-0000598,critical,Brazil,smart-home-hub-03,10.89.2.88
29.6,6,106.9,200.7305026991845,0.0,0.1,0.0,0.4,0.9,9,1,0,0,0.1,0.8,0.0,0.9,0.0,0.0,5106,60,1514,510.6,643.1461212923027,510.6,0.005051302909851,10,413636.93333333335,BenignTraffic,Benign,0,ciciot2023-0000599,low,United States,camera-vlan-02,10.37.2.89
0.0,1,64.0,61079.13208096694,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,6000,60,60,60.0,0.0,60.0,1.6372203826904297e-05,100,0.0,DDoS-ICMP_Flood,DDoS,1,ciciot2023-0000600,critical,China,edge-gateway-01,10.89.2.90
20.8,6,63.6,85.55631028947106,0.0,0.1,0.0,0.2,0.4,4,1,0,0,0.3,0.2,0.1,0.5,0.5,0.0,1231,60,344,123.1,99.76689497690772,123.1,0.0116883039474487,10,9953.433333333334,VulnerabilityScan,Recon,1,ciciot2023-0000601,medium,China,smart-home-hub-03,10.93.2.91
16.0,17,113.6,130.87813675992436,0.0,0.1,0.0,0.2,0.3,3,1,0,0,0.1,0.1,0.5,0.4,0.6,0.0,1200,60,233,120.0,63.44026061316793,120.0,0.013475489616394,10,4024.6666666666665,VulnerabilityScan,Recon,1,ciciot2023-0000602,medium,India,iot-dmz-api-04,10.93.2.92
0.24,1,64.64,1545.8540648518756,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.02,0.0,0.03,0.96,90505,60,1514,905.05,589.9760545560256,905.05,0.0006561207771301,100,348071.74494949455,DDoS-ICMP_Fragmentation,DDoS,1,ciciot2023-0000603,critical,Brazil,iot-dmz-api-04,10.89.2.93
32.0,6,123.0,436906.6666666667,0.0,0.0,0.0,0.0,1.0,10,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,660,66,66,66.0,0.0,66.0,2.384185791015625e-06,10,0.0,BenignTraffic,Benign,0,ciciot2023-0000604,low,Morocco,smart-home-hub-03,10.37.2.94
24.8,6,181.7,409.5000244081035,0.0,0.0,0.0,0.1,0.8,8,0,0,0,0.0,0.6,0.0,0.8,0.2,0.0,699,60,123,69.9,18.870612072744223,69.9,0.0025259971618652,10,356.1,BenignTraffic,Benign,0,ciciot2023-0000605,low,France,iot-dmz-api-04,10.37.2.95
18.0,6,103.1,46.20962046737302,0.0,0.0,0.0,0.2,0.6,6,0,0,0,0.0,0.3,0.0,0.6,0.3,0.0,1714,60,766,171.4,218.38762683713463,171.4,0.0221677064895629,10,47693.15555555557,BenignTraffic,Benign,0,ciciot2023-0000606,low,Spain,edge-gateway-01,10.37.2.96
33.92,6,63.92,3309.4027884076727,0.0,0.24,0.14,0.28,0.86,86,24,0,14,0.0,0.02,0.0,1.0,0.0,0.0,9432,66,234,94.32,57.06612857293749,94.32,0.0003021693229675,100,3256.5430303030325,DDoS-SlowLoris,DDoS,1,ciciot2023-0000607,critical,United States,iot-dmz-api-04,10.89.2.97
0.08,47,62.72,1463.8731541492596,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,0.0,0.01,0.0,56269,60,578,562.69,87.51527370301223,562.69,0.0006840682029724,100,7658.923131313142,Mirai-greip_flood,Mirai,1,ciciot2023-0000608,critical,Japan,camera-vlan-02,10.112.2.98
10.0,6,63.36,2042.0672363007864,0.0,0.0,0.0,0.0,0.5,50,0,0,0,0.0,0.0,0.0,0.5,0.0,0.0,94086,60,1514,940.86,576.873934025083,940.86,0.0004897093772888,100,332783.5357575759,DDoS-ACK_Fragmentation,DDoS,1,ciciot2023-0000609,critical,India,camera-vlan-02,10.89.2.99
19.2,6,120.3,11.221530506893355,0.0,0.0,0.0,0.2,0.6,6,0,0,0,0.0,0.5,0.0,0.6,0.3,0.0,1251,54,230,125.1,73.96763556523292,125.1,0.0895856142044067,10,5471.211111111112,DNS_Spoofing,Spoofing,1,ciciot2023-0000610,high,Russia,smart-home-hub-03,10.67.2.100
20.0,6,64.0,6223.556993204143,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,6000,60,60,60.0,0.0,60.0,0.0001609778404235,100,0.0,DDoS-TCP_Flood,DDoS,1,ciciot2023-0000611,critical,Russia,iot-dmz-api-04,10.89.2.101
8.0,17,64.0,133152.50793650793,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,7820,347,1074,782.0,316.98475252499657,782.0,7.700920104980468e-06,10,100479.33333333331,DNS_Spoofing,Spoofing,1,ciciot2023-0000612,high,Netherlands,edge-gateway-01,10.67.2.102
32.0,6,48.0,3100.690470910032,0.0,0.0,0.0,0.0,1.0,10,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,660,66,66,66.0,0.0,66.0,0.0003226041793823,10,0.0,CommandInjection,Web-based,1,ciciot2023-0000613,high,France,smart-home-hub-03,10.23.2.103
20.0,6,64.0,6437.918649270913,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,6000,60,60,60.0,0.0,60.0,0.0001553297042846,100,0.0,DoS-TCP_Flood,DoS,1,ciciot2023-0000614,critical,Netherlands,camera-vlan-02,10.77.2.104
28.4,6,57.7,173.17808716906967,0.0,0.0,0.0,0.2,0.9,9,0,0,0,0.0,0.8,0.0,0.9,0.1,0.0,17309,60,4895,1730.9,1666.180492423715,1730.9,0.0106513023376464,10,2776157.433333333,BenignTraffic,Benign,0,ciciot2023-0000615,low,United States,camera-vlan-02,10.37.2.105
8.0,17,64.0,35025.503131524005,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,6000,60,60,60.0,0.0,60.0,2.855062484741211e-05,100,0.0,DDoS-UDP_Flood,DDoS,1,ciciot2023-0000616,critical,Russia,edge-gateway-01,10.89.2.106
3.92,17,64.0,5435.077943787174,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.49,0.0,92648,362,1514,926.48,578.7859896526364,926.48,0.0001840305328369,100,334993.2218181818,DDoS-UDP_Fragmentation,DDoS,1,ciciot2023-0000617,critical,United States,camera-vlan-02,10.89.2.107
8.0,17,64.0,35213.701620350934,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,6000,60,60,60.0,0.0,60.0,4.105806350708008e-05,100,0.0,DoS-UDP_Flood,DoS,1,ciciot2023-0000618,critical,Netherlands,camera-vlan-02,10.77.2.108
24.8,6,123.7,42.0526713141159,0.0,0.0,0.0,0.3,0.7,7,0,0,0,0.0,0.6,0.1,0.7,0.3,0.0,1199,66,230,119.9,64.433341955509,119.9,0.0272170066833496,10,4151.655555555556,BenignTraffic,Benign,0,ciciot2023-0000619,low,United States,camera-vlan-02,10.37.2.109
0.0,47,64.0,13500.83368204204,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,59200,592,592,592.0,0.0,592.0,7.525920867919922e-05,100,0.0,Mirai-greeth_flood,Mirai,1,ciciot2023-0000620,critical,Japan,camera-vlan-02,10.112.2.110
12.8,17,146.8,14.059615959624944,0.0,0.1,0.0,0.0,0.1,1,1,0,0,0.1,0.1,0.3,0.2,0.7,0.0,1369,60,230,136.9,77.51766823691801,136.9,0.0716459989547729,10,6008.988888888888,Backdoor_Malware,Web-based,1,ciciot2023-0000621,high,United States,smart-home-hub-03,10.23.2.111
20.0,6,64.0,48686.05919907139,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,6000,60,60,60.0,0.0,60.0,2.053976058959961e-05,100,0.0,DDoS-TCP_Flood,DDoS,1,ciciot2023-0000622,critical,United States,smart-home-hub-03,10.89.2.112
20.0,6,64.0,21940.178898362712,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,6000,60,60,60.0,0.0,60.0,4.55784797668457e-05,100,0.0,DoS-TCP_Flood,DoS,1,ciciot2023-0000623,critical,Turkey,smart-home-hub-03,10.77.2.113
32.8,6,64.0,2871.041139023889,0.1,0.1,0.0,0.8,1.0,10,1,1,0,0.0,0.1,0.0,1.0,0.0,0.0,2067,66,253,206.7,78.16087398578796,206.7,0.0003562927246093,10,6109.122222222224,Recon-OSScan,Recon,1,ciciot2023-0000624,medium,United States,camera-vlan-02,10.93.2.114
10.0,6,65.23,1354.058329405536,0.0,0.0,0.0,0.01,0.49,49,0,0,0,0.0,0.01,0.0,0.49,0.01,0.0,91428,60,1514,914.28,580.5312801845629,914.28,0.0007385301589965,100,337016.56727272744,DDoS-ACK_Fragmentation,DDoS,1,ciciot2023-0000625,critical,China,camera-vlan-02,10.89.2.115
0.16,1,64.0,2328.3450186243,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.02,0.0,0.02,0.97,90828,60,1514,908.28,586.3514146091416,908.28,0.0004328989982604,100,343807.9814141414,DDoS-ICMP_Fragmentation,DDoS,1,ciciot2023-0000626,critical,Russia,smart-home-hub-03,10.89.2.116
20.24,6,64.21,1419.6660607968372,0.01,0.01,0.94,0.01,0.97,97,1,1,94,0.03,0.0,0.01,0.98,0.01,0.01,6471,60,441,64.71,38.31430225876183,64.71,0.000704391002655,100,1467.985757575762,DoS-HTTP_Flood,DoS,1,ciciot2023-0000627,critical,Turkey,smart-home-hub-03,10.77.2.117
4.08,17,63.91,949.947681924218,0.0,0.0,0.0,0.01,0.01,1,0,0,0,0.0,0.01,0.0,0.01,0.47,0.0,89211,60,1514,892.11,591.1584910285496,892.11,0.0010582399368286,100,349468.36151515174,DDoS-UDP_Fragmentation,DDoS,1,ciciot2023-0000628,critical,Brazil,edge-gateway-01,10.89.2.118
32.0,6,64.0,270600.2580645161,0.0,0.0,0.0,0.0,1.0,10,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,660,66,66,66.0,0.0,66.0,3.790855407714844e-06,10,0.0,DNS_Spoofing,Spoofing,1,ciciot2023-0000629,high,China,camera-vlan-02,10.67.2.119
0.0,1,64.0,62732.63535746336,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,6000,60,60,60.0,0.0,60.0,1.594066619873047e-05,100,0.0,DDoS-ICMP_Flood,DDoS,1,ciciot2023-0000630,critical,China,smart-home-hub-03,10.89.2.120
0.0,47,64.0,10121.38996138996,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,57800,578,578,578.0,0.0,578.0,9.938001632690428e-05,100,0.0,Mirai-greip_flood,Mirai,1,ciciot2023-0000631,critical,Indonesia,edge-gateway-01,10.112.2.121
34.4,6,137.2,865.1260261540366,0.0,0.0,0.0,0.1,1.0,10,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,4515,66,2469,451.5,838.5025342835881,451.5,0.0011685132980346,10,703086.5,Recon-OSScan,Recon,1,ciciot2023-0000632,medium,United States,camera-vlan-02,10.93.2.122
32.0,6,148.0,1344.4574798858864,0.0,0.0,0.0,0.0,1.0,10,0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,7900,66,1514,790.0,763.1630086539689,790.0,0.0008004903793334,10,582417.7777777778,Recon-OSScan,Recon,1,ciciot2023-0000633,medium,China,smart-home-hub-03,10.93.2.123
19.88,6,64.0,7487.288241489495,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,0.99,0.01,0.0,6023,60,83,60.23,2.3000000000000043,60.23,0.0001335597038269,100,5.29000000000002,DDoS-TCP_Flood,DDoS,1,ciciot2023-0000634,critical,India,smart-home-hub-03,10.89.2.124
20.0,6,64.0,86964.62782500518,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,6000,60,60,60.0,0.0,60.0,1.1670589447021483e-05,100,0.0,DDoS-TCP_Flood,DDoS,1,ciciot2023-0000635,critical,China,iot-dmz-api-04,10.89.2.125
20.8,6,156.9,19.5094160762868,0.1,0.0,0.0,0.3,0.6,6,0,1,0,0.0,0.6,0.0,0.6,0.2,0.0,931,43,214,93.1,51.32781355604819,93.1,0.051257300376892,10,2634.5444444444447,DNS_Spoofing,Spoofing,1,ciciot2023-0000636,high,Netherlands,edge-gateway-01,10.67.2.126
8.0,17,64.0,17905.24653148346,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,18200,182,182,182.0,0.0,182.0,5.5849552154541016e-05,100,0.0,DoS-UDP_Flood,DoS,1,ciciot2023-0000637,critical,Germany,edge-gateway-01,10.77.2.127
29.8,6,69.13,1540.5000202006104,0.08,0.07,0.24,0.28,0.71,71,7,8,24,0.94,0.05,0.0,1.0,0.0,0.0,61654,60,2962,616.54,896.1764957390656,616.54,0.0006537199020385,100,803132.3115151513,DoS-HTTP_Flood,DoS,1,ciciot2023-0000638,critical,Netherlands,camera-vlan-02,10.77.2.128
24.0,6,50.6,64.38689513095966,0.1,0.1,0.0,0.2,0.7,7,1,1,0,0.3,0.4,0.1,0.7,0.1,0.0,1302,60,441,130.2,134.5550692715316,130.2,0.0155311107635498,10,18105.066666666666,VulnerabilityScan,Recon,1,ciciot2023-0000639,medium,Vietnam,edge-gateway-01,10.93.2.129
26.8,6,73.9,81.03854751733586,0.0,0.2,0.0,0.3,0.6,6,2,0,0,0.0,0.7,0.3,0.7,0.3,0.0,5555,66,2954,555.5,925.3918389285456,555.5,0.0143226146697998,10,856350.0555555555,Recon-HostDiscovery,Recon,1,ciciot2023-0000640,medium,United States,camera-vlan-02,10.93.2.130
18.4,17,119.8,97.64573046237513,0.0,0.1,0.0,0.2,0.4,4,1,0,0,0.1,0.0,0.0,0.4,0.6,0.0,3278,60,1198,327.8,432.6799689788697,327.8,0.0105581045150756,10,187211.9555555556,VulnerabilityScan,Recon,1,ciciot2023-0000641,medium,China,smart-home-hub-03,10.93.2.131
20.0,6,64.0,25536.097412480973,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,6000,60,60,60.0,0.0,60.0,3.941059112548829e-05,100,0.0,DDoS-TCP_Flood,DDoS,1,ciciot2023-0000642,critical,United States,smart-home-hub-03,10.89.2.132
8.0,17,64.0,39903.94824469603,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,6000,60,60,60.0,0.0,60.0,2.6938915252685546e-05,100,0.0,DDoS-UDP_Flood,DDoS,1,ciciot2023-0000643,critical,Brazil,iot-dmz-api-04,10.89.2.133
16.8,6,37.2,73.46518976256034,0.0,0.0,0.0,0.2,0.5,5,0,0,0,0.0,0.1,0.0,0.5,0.1,0.0,652,60,77,65.2,6.795423296438403,65.2,0.013611888885498,10,46.17777777777778,VulnerabilityScan,Recon,1,ciciot2023-0000644,medium,United States,camera-vlan-02,10.93.2.134
29.6,6,100.1,1653.3837906023336,0.0,0.0,0.0,0.1,0.9,9,0,0,0,0.0,0.9,0.0,0.9,0.1,0.0,9849,60,1514,984.9,698.6921830582239,984.9,0.0006234169006347,10,488170.7666666667,BenignTraffic,Benign,0,ciciot2023-0000645,low,France,iot-dmz-api-04,10.37.2.135
24.8,6,82.7,90.29270886479247,0.0,0.0,0.0,0.2,0.7,7,0,0,0,0.0,0.7,0.0,0.7,0.3,0.0,5818,66,1514,581.8,651.1079104964945,581.8,0.0122611999511718,10,423941.5111111111,BenignTraffic,Benign,0,ciciot2023-0000646,low,Spain,edge-gateway-01,10.37.2.136
0.0,47,64.0,11033.867361165918,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,57800,578,578,578.0,0.0,578.0,9.120941162109376e-05,100,0.0,Mirai-greip_flood,Mirai,1,ciciot2023-0000647,critical,Indonesia,edge-gateway-01,10.112.2.137
0.0,1,64.0,18975.31668476294,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,6000,60,60,60.0,0.0,60.0,5.270004272460937e-05,100,0.0,DDoS-ICMP_Flood,DDoS,1,ciciot2023-0000648,critical,Brazil,edge-gateway-01,10.89.2.138
27.2,6,182.8,102.0606284765988,0.0,0.0,0.0,0.2,0.9,9,0,0,0,0.0,0.6,0.0,0.9,0.1,0.0,920,60,230,92.0,53.172674686659626,92.0,0.0129750967025756,10,2827.333333333333,BenignTraffic,Benign,0,ciciot2023-0000649,low,France,iot-dmz-api-04,10.37.2.139
8.12,17,64.0,37752.51125112511,0.0,0.0,0.01,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.01,0.99,0.0,6000,60,60,60.0,0.0,60.0,2.6500225067138677e-05,100,0.0,DDoS-UDP_Flood,DDoS,1,ciciot2023-0000650,critical,China,smart-home-hub-03,10.89.2.140
0.0,47,64.0,4529.97515930446,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,59200,592,592,592.0,0.0,592.0,0.0002214312553405,100,0.0,Mirai-greeth_flood,Mirai,1,ciciot2023-0000651,critical,Indonesia,edge-gateway-01,10.112.2.141
20.0,6,64.0,102877.21363747852,0.0,1.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,1.0,0.0,0.0,6000,60,60,60.0,0.0,60.0,9.720325469970704e-06,100,0.0,DDoS-SYN_Flood,DDoS,1,ciciot2023-0000652,critical,United States,edge-gateway-01,10.89.2.142
10.0,6,63.36,6544.907544667239,0.0,0.0,0.0,0.0,0.5,50,0,0,0,0.0,0.0,0.0,0.5,0.0,0.0,94086,60,1514,940.86,576.873934025083,940.86,0.0001527905464172,100,332783.5357575758,DDoS-ACK_Fragmentation,DDoS,1,ciciot2023-0000653,critical,Brazil,camera-vlan-02,10.89.2.143
7.92,17,63.36,3241.498060188262,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.99,0.0,54906,60,554,549.06,49.39999999999992,549.06,0.0003096199035644,100,2440.3599999999924,Mirai-udpplain,Mirai,1,ciciot2023-0000654,critical,Brazil,iot-dmz-api-04,10.112.2.144
0.0,1,61.44,759.3410830960187,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.96,89136,60,1514,891.36,592.1754367404881,891.36,0.0013169407844543,100,350671.74787878775,DDoS-ICMP_Fragmentation,DDoS,1,ciciot2023-0000655,critical,China,iot-dmz-api-04,10.89.2.145
23.6,6,110.6,120.15446493027306,0.1,0.0,0.0,0.3,0.7,7,0,1,0,0.3,0.2,0.2,0.7,0.3,0.0,1643,60,441,164.3,130.39005585805486,164.3,0.008387804031372,10,17001.566666666666,BenignTraffic,Benign,0,ciciot2023-0000656,low,Morocco,smart-home-hub-03,10.37.2.146
7.92,17,64.54,19238.161636547105,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.99,0.01,6038,60,98,60.38,3.799999999999988,60.38,5.198001861572266e-05,100,14.439999999999912,DoS-UDP_Flood,DoS,1,ciciot2023-0000657,critical,Germany,edge-gateway-01,10.77.2.147
20.0,6,64.0,18542.458001768347,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,6000,60,60,60.0,0.0,60.0,5.393028259277344e-05,100,0.0,DDoS-TCP_Flood,DDoS,1,ciciot2023-0000658,critical,Brazil,smart-home-hub-03,10.89.2.148
18.8,6,64.7,302.83783393501807,0.2,0.0,0.0,0.2,0.6,6,0,2,0,0.3,0.0,0.2,0.6,0.4,0.0,720,60,93,72.0,13.424687043734846,72.0,0.0033022880554199,10,180.22222222222223,Recon-OSScan,Recon,1,ciciot2023-0000659,medium,Vietnam,edge-gateway-01,10.93.2.149
8.12,17,66.27,4040.210376249832,0.0,0.0,0.0,0.01,0.01,1,0,0,0,0.0,0.0,0.01,0.01,0.99,0.0,54501,86,554,545.01,63.30166592666357,545.01,0.0002479600906372,100,4007.10090909092,Mirai-udpplain,Mirai,1,ciciot2023-0000660,critical,Japan,camera-vlan-02,10.112.2.150
18.4,17,94.4,158.48853554208674,0.0,0.1,0.0,0.2,0.4,4,1,0,0,0.3,0.0,0.4,0.4,0.6,0.0,1105,60,262,110.5,69.06558879467804,110.5,0.0131010055541992,10,4770.055555555556,BenignTraffic,Benign,0,ciciot2023-0000661,low,France,iot-dmz-api-04,10.37.2.151
10.08,6,64.0,3020.7882000460936,0.0,0.0,0.0,0.0,0.5,50,0,0,0,0.0,0.0,0.0,0.5,0.01,0.0,94099,73,1514,940.99,576.6748553456089,940.99,0.0003346395492553,100,332553.88878787897,DDoS-ACK_Fragmentation,DDoS,1,ciciot2023-0000662,critical,United States,smart-home-hub-03,10.89.2.152
23.92,6,63.95,6060.957775786827,0.0,0.19,0.8,0.0,0.81,81,19,0,80,0.0,0.01,0.0,1.0,0.0,0.0,6272,60,74,62.72,5.523284047255462,62.72,0.0001649904251098,100,30.506666666666675,DoS-HTTP_Flood,DoS,1,ciciot2023-0000663,critical,Turkey,smart-home-hub-03,10.77.2.153
0.0,47,64.0,3481.906026896895,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,59200,592,592,592.0,0.0,592.0,0.0002889394760131,100,0.0,Mirai-greeth_flood,Mirai,1,ciciot2023-0000664,critical,Japan,camera-vlan-02,10.112.2.154
31.76,6,67.24,1010.040432402754,0.02,0.26,0.02,0.14,0.7,70,26,2,2,0.65,0.26,0.0,0.94,0.05,0.0,65657,60,3534,656.57,750.3788168571114,656.57,0.0009900593757629,100,563068.3687878782,DoS-HTTP_Flood,DoS,1,ciciot2023-0000665,critical,Germany,edge-gateway-01,10.77.2.155
8.24,17,63.83,4294.978291144425,0.0,0.0,0.0,0.0,0.01,1,0,0,0,0.0,0.01,0.0,0.01,0.99,0.0,56356,554,1510,563.56,95.59999999999978,563.56,0.000233769416809,100,9139.359999999955,Mirai-udpplain,Mirai,1,ciciot2023-0000666,critical,Brazil,iot-dmz-api-04,10.112.2.156
10.0,6,64.0,5374.074596076723,0.0,0.0,0.0,0.0,0.5,50,0,0,0,0.0,0.0,0.0,0.5,0.0,0.0,94400,374,1514,944.0,572.8715546977509,944.0,0.0001860904693603,100,328181.8181818182,DDoS-ACK_Fragmentation,DDoS,1,ciciot2023-0000667,critical,United States,iot-dmz-api-04,10.89.2.157
20.0,6,138.1,84.57519871916375,0.1,0.0,0.0,0.2,0.5,5,0,1,0,0.0,0.5,0.3,0.5,0.5,0.0,2473,60,1597,247.3,476.8295875420857,247.3,0.0128619909286499,10,227366.45555555556,DictionaryBruteForce,BruteForce,1,ciciot2023-0000668,high,Germany,smart-home-hub-03,10.159.2.158
10.56,6,63.83,1995.966479330348,0.0,0.0,0.0,0.01,0.51,51,0,0,0,0.0,0.01,0.0,0.51,0.0,0.0,92718,78,1514,927.18,579.3388844452812,927.18,0.0005010104179382,100,335633.5430303029,DDoS-ACK_Fragmentation,DDoS,1,ciciot2023-0000669,critical,India,camera-vlan-02,10.89.2.159
20.0,6,64.0,107408.55313700384,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,6000,60,60,60.0,0.0,60.0,9.310245513916017e-06,100,0.0,DoS-TCP_Flood,DoS,1,ciciot2023-0000670,critical,Netherlands,camera-vlan-02,10.77.2.160
24.64,6,71.31,7277.987159465556,0.0,0.9,0.0,0.02,0.99,99,90,0,0,0.0,0.05,0.0,1.0,0.0,0.0,6351,60,312,63.51,25.77544638534193,63.51,0.0001375198364257,100,664.3736363636364,DoS-SYN_Flood,DoS,1,ciciot2023-0000671,critical,Turkey,smart-home-hub-03,10.77.2.161
0.32,47,65.7,2243.2072222400498,0.0,0.0,0.0,0.0,0.01,1,0,0,0,0.0,0.01,0.0,0.01,0.0,0.0,58722,578,1500,587.22,92.20000000000022,587.22,0.0004457998275756,100,8500.84000000004,Mirai-greip_flood,Mirai,1,ciciot2023-0000672,critical,Japan,camera-vlan-02,10.112.2.162
20.8,6,122.6,82.25028630594731,0.1,0.1,0.0,0.1,0.4,4,1,1,0,0.2,0.3,0.2,0.5,0.5,0.0,1061,60,230,106.1,67.02976121760311,106.1,0.012282395362854,10,4492.988888888889,VulnerabilityScan,Recon,1,ciciot2023-0000673,medium,China,smart-home-hub-03,10.93.2.163
